send_time,deliver_time,latency,source,destination,queue_depth
3770,3771.0,1.0,RTU-South,SCADA,0
3775,3776.0,1.0,RTU-North,SCADA,0
3775,3776.0,1.0,RTU-South,SCADA,0
3780,3781.0,1.0,HOME-1,MDMS-North,0
3780,3781.0,1.0,HOME-2,MDMS-North,0
3780,3781.0,1.0,HOME-3,MDMS-North,0
3780,3781.0,1.0,HOME-4,MDMS-North,0
3780,3781.0,1.0,HOME-5,MDMS-North,0
3780,3781.0,1.0,HOME-6,MDMS-South,0
3780,3781.0,1.0,HOME-7,MDMS-South,0
3780,3781.0,1.0,HOME-8,MDMS-South,0
3780,3781.0,1.0,HOME-9,MDMS-South,0
3780,3781.0,1.0,HOME-10,MDMS-South,0
3780,3781.0,1.0,PS-1,SCADA,0
3780,3781.0,1.0,PS-2,SCADA,0
3780,3781.0,1.0,PS-3,SCADA,0
3780,3781.0,1.0,RTU-North,SCADA,0
3780,3781.0,1.0,RTU-South,SCADA,0
3785,3786.0,1.0,RTU-North,SCADA,0
3785,3786.0,1.0,RTU-South,SCADA,0
3790,3791.0,1.0,PS-1,SCADA,0
3790,3791.0,1.0,PS-2,SCADA,0
3790,3791.0,1.0,PS-3,SCADA,0
3790,3791.0,1.0,RTU-North,SCADA,0
3790,3791.0,1.0,RTU-South,SCADA,0
3795,3796.0,1.0,RTU-North,SCADA,0
3795,3796.0,1.0,RTU-South,SCADA,0
3800,3801.0,1.0,PS-1,SCADA,0
3800,3801.0,1.0,PS-2,SCADA,0
3800,3801.0,1.0,PS-3,SCADA,0
3800,3801.0,1.0,RTU-North,SCADA,0
3800,3801.0,1.0,RTU-South,SCADA,0
3805,3806.0,1.0,RTU-North,SCADA,0
3805,3806.0,1.0,RTU-South,SCADA,0
3810,3811.0,1.0,PS-1,SCADA,0
3810,3811.0,1.0,PS-2,SCADA,0
3810,3811.0,1.0,PS-3,SCADA,0
3810,3811.0,1.0,RTU-North,SCADA,0
3810,3811.0,1.0,RTU-South,SCADA,0
3815,3816.0,1.0,RTU-North,SCADA,0
3815,3816.0,1.0,RTU-South,SCADA,0
3820,3821.0,1.0,PS-1,SCADA,0
3820,3821.0,1.0,PS-2,SCADA,0
3820,3821.0,1.0,PS-3,SCADA,0
3820,3821.0,1.0,RTU-North,SCADA,0
3820,3821.0,1.0,RTU-South,SCADA,0
3825,3826.0,1.0,RTU-North,SCADA,0
3825,3826.0,1.0,RTU-South,SCADA,0
3830,3831.0,1.0,PS-1,SCADA,0
3830,3831.0,1.0,PS-2,SCADA,0
3830,3831.0,1.0,PS-3,SCADA,0
3830,3831.0,1.0,RTU-North,SCADA,0
3830,3831.0,1.0,RTU-South,SCADA,0
3835,3836.0,1.0,RTU-North,SCADA,0
3835,3836.0,1.0,RTU-South,SCADA,0
3840,3841.0,1.0,HOME-1,MDMS-North,0
3840,3841.0,1.0,HOME-2,MDMS-North,0
3840,3841.0,1.0,HOME-3,MDMS-North,0
3840,3841.0,1.0,HOME-4,MDMS-North,0
3840,3841.0,1.0,HOME-5,MDMS-North,0
3840,3841.0,1.0,HOME-6,MDMS-South,0
3840,3841.0,1.0,HOME-7,MDMS-South,0
3840,3841.0,1.0,HOME-8,MDMS-South,0
3840,3841.0,1.0,HOME-9,MDMS-South,0
3840,3841.0,1.0,HOME-10,MDMS-South,0
3840,3841.0,1.0,PS-1,SCADA,0
3840,3841.0,1.0,PS-2,SCADA,0
3840,3841.0,1.0,PS-3,SCADA,0
3840,3841.0,1.0,RTU-North,SCADA,0
3840,3841.0,1.0,RTU-South,SCADA,0
3845,3846.0,1.0,RTU-North,SCADA,0
3845,3846.0,1.0,RTU-South,SCADA,0
3850,3851.0,1.0,PS-1,SCADA,0
3850,3851.0,1.0,PS-2,SCADA,0
3850,3851.0,1.0,PS-3,SCADA,0
3850,3851.0,1.0,RTU-North,SCADA,0
3850,3851.0,1.0,RTU-South,SCADA,0
3855,3856.0,1.0,RTU-North,SCADA,0
3855,3856.0,1.0,RTU-South,SCADA,0
3860,3861.0,1.0,PS-1,SCADA,0
3860,3861.0,1.0,PS-2,SCADA,0
3860,3861.0,1.0,PS-3,SCADA,0
3860,3861.0,1.0,RTU-North,SCADA,0
3860,3861.0,1.0,RTU-South,SCADA,0
3865,3866.0,1.0,RTU-North,SCADA,0
3865,3866.0,1.0,RTU-South,SCADA,0
3870,3871.0,1.0,PS-1,SCADA,0
3870,3871.0,1.0,PS-2,SCADA,0
3870,3871.0,1.0,PS-3,SCADA,0
3870,3871.0,1.0,RTU-North,SCADA,0
3870,3871.0,1.0,RTU-South,SCADA,0
3875,3876.0,1.0,RTU-North,SCADA,0
3875,3876.0,1.0,RTU-South,SCADA,0
3880,3881.0,1.0,PS-1,SCADA,0
3880,3881.0,1.0,PS-2,SCADA,0
3880,3881.0,1.0,PS-3,SCADA,0
3880,3881.0,1.0,RTU-North,SCADA,0
3880,3881.0,1.0,RTU-South,SCADA,0
3885,3886.0,1.0,RTU-North,SCADA,0
3885,3886.0,1.0,RTU-South,SCADA,0
3890,3891.0,1.0,PS-1,SCADA,0
3890,3891.0,1.0,PS-2,SCADA,0
3890,3891.0,1.0,PS-3,SCADA,0
3890,3891.0,1.0,RTU-North,SCADA,0
3890,3891.0,1.0,RTU-South,SCADA,0
3895,3896.0,1.0,RTU-North,SCADA,0
3895,3896.0,1.0,RTU-South,SCADA,0
3900,3901.0,1.0,HOME-1,MDMS-North,0
3900,3901.0,1.0,HOME-2,MDMS-North,0
3900,3901.0,1.0,HOME-3,MDMS-North,0
3900,3901.0,1.0,HOME-4,MDMS-North,0
3900,3901.0,1.0,HOME-5,MDMS-North,0
3900,3901.0,1.0,HOME-6,MDMS-South,0
3900,3901.0,1.0,HOME-7,MDMS-South,0
3900,3901.0,1.0,HOME-8,MDMS-South,0
3900,3901.0,1.0,HOME-9,MDMS-South,0
3900,3901.0,1.0,HOME-10,MDMS-South,0
3900,3901.0,1.0,PS-1,SCADA,0
3900,3901.0,1.0,PS-2,SCADA,0
3900,3901.0,1.0,PS-3,SCADA,0
3900,3901.0,1.0,RTU-North,SCADA,0
3900,3901.0,1.0,RTU-South,SCADA,0
3905,3906.0,1.0,RTU-North,SCADA,0
3905,3906.0,1.0,RTU-South,SCADA,0
3910,3911.0,1.0,PS-1,SCADA,0
3910,3911.0,1.0,PS-2,SCADA,0
3910,3911.0,1.0,PS-3,SCADA,0
3910,3911.0,1.0,RTU-North,SCADA,0
3910,3911.0,1.0,RTU-South,SCADA,0
3915,3916.0,1.0,RTU-North,SCADA,0
3915,3916.0,1.0,RTU-South,SCADA,0
3920,3921.0,1.0,PS-1,SCADA,0
3920,3921.0,1.0,PS-2,SCADA,0
3920,3921.0,1.0,PS-3,SCADA,0
3920,3921.0,1.0,RTU-North,SCADA,0
3920,3921.0,1.0,RTU-South,SCADA,0
3925,3926.0,1.0,RTU-North,SCADA,0
3925,3926.0,1.0,RTU-South,SCADA,0
3930,3931.0,1.0,PS-1,SCADA,0
3930,3931.0,1.0,PS-2,SCADA,0
3930,3931.0,1.0,PS-3,SCADA,0
3930,3931.0,1.0,RTU-North,SCADA,0
3930,3931.0,1.0,RTU-South,SCADA,0
3935,3936.0,1.0,RTU-North,SCADA,0
3935,3936.0,1.0,RTU-South,SCADA,0
3940,3941.0,1.0,PS-1,SCADA,0
3940,3941.0,1.0,PS-2,SCADA,0
3940,3941.0,1.0,PS-3,SCADA,0
3940,3941.0,1.0,RTU-North,SCADA,0
3940,3941.0,1.0,RTU-South,SCADA,0
3945,3946.0,1.0,RTU-North,SCADA,0
3945,3946.0,1.0,RTU-South,SCADA,0
3950,3951.0,1.0,PS-1,SCADA,0
3950,3951.0,1.0,PS-2,SCADA,0
3950,3951.0,1.0,PS-3,SCADA,0
3950,3951.0,1.0,RTU-North,SCADA,0
3950,3951.0,1.0,RTU-South,SCADA,0
3955,3956.0,1.0,RTU-North,SCADA,0
3955,3956.0,1.0,RTU-South,SCADA,0
3960,3961.0,1.0,HOME-1,MDMS-North,0
3960,3961.0,1.0,HOME-2,MDMS-North,0
3960,3961.0,1.0,HOME-3,MDMS-North,0
3960,3961.0,1.0,HOME-4,MDMS-North,0
3960,3961.0,1.0,HOME-5,MDMS-North,0
3960,3961.0,1.0,HOME-6,MDMS-South,0
3960,3961.0,1.0,HOME-7,MDMS-South,0
3960,3961.0,1.0,HOME-8,MDMS-South,0
3960,3961.0,1.0,HOME-9,MDMS-South,0
3960,3961.0,1.0,HOME-10,MDMS-South,0
3960,3961.0,1.0,PS-1,SCADA,0
3960,3961.0,1.0,PS-2,SCADA,0
3960,3961.0,1.0,PS-3,SCADA,0
3960,3961.0,1.0,RTU-North,SCADA,0
3960,3961.0,1.0,RTU-South,SCADA,0
3965,3966.0,1.0,RTU-North,SCADA,0
3965,3966.0,1.0,RTU-South,SCADA,0
3970,3971.0,1.0,PS-1,SCADA,0
3970,3971.0,1.0,PS-2,SCADA,0
3970,3971.0,1.0,PS-3,SCADA,0
3970,3971.0,1.0,RTU-North,SCADA,0
3970,3971.0,1.0,RTU-South,SCADA,0
3975,3976.0,1.0,RTU-North,SCADA,0
3975,3976.0,1.0,RTU-South,SCADA,0
3980,3981.0,1.0,PS-1,SCADA,0
3980,3981.0,1.0,PS-2,SCADA,0
3980,3981.0,1.0,PS-3,SCADA,0
3980,3981.0,1.0,RTU-North,SCADA,0
3980,3981.0,1.0,RTU-South,SCADA,0
3985,3986.0,1.0,RTU-North,SCADA,0
3985,3986.0,1.0,RTU-South,SCADA,0
3990,3991.0,1.0,PS-1,SCADA,0
3990,3991.0,1.0,PS-2,SCADA,0
3990,3991.0,1.0,PS-3,SCADA,0
3990,3991.0,1.0,RTU-North,SCADA,0
3990,3991.0,1.0,RTU-South,SCADA,0
3995,3996.0,1.0,RTU-North,SCADA,0
3995,3996.0,1.0,RTU-South,SCADA,0
4000,4001.0,1.0,PS-1,SCADA,0
4000,4001.0,1.0,PS-2,SCADA,0
4000,4001.0,1.0,PS-3,SCADA,0
4000,4001.0,1.0,RTU-North,SCADA,0
4000,4001.0,1.0,RTU-South,SCADA,0
4005,4006.0,1.0,RTU-North,SCADA,0
4005,4006.0,1.0,RTU-South,SCADA,0
4010,4011.0,1.0,PS-1,SCADA,0
4010,4011.0,1.0,PS-2,SCADA,0
4010,4011.0,1.0,PS-3,SCADA,0
4010,4011.0,1.0,RTU-North,SCADA,0
4010,4011.0,1.0,RTU-South,SCADA,0
4015,4016.0,1.0,RTU-North,SCADA,0
4015,4016.0,1.0,RTU-South,SCADA,0
4020,4021.0,1.0,HOME-1,MDMS-North,0
4020,4021.0,1.0,HOME-2,MDMS-North,0
4020,4021.0,1.0,HOME-3,MDMS-North,0
4020,4021.0,1.0,HOME-4,MDMS-North,0
4020,4021.0,1.0,HOME-5,MDMS-North,0
4020,4021.0,1.0,HOME-6,MDMS-South,0
4020,4021.0,1.0,HOME-7,MDMS-South,0
4020,4021.0,1.0,HOME-8,MDMS-South,0
4020,4021.0,1.0,HOME-9,MDMS-South,0
4020,4021.0,1.0,HOME-10,MDMS-South,0
4020,4021.0,1.0,PS-1,SCADA,0
4020,4021.0,1.0,PS-2,SCADA,0
4020,4021.0,1.0,PS-3,SCADA,0
4020,4021.0,1.0,RTU-North,SCADA,0
4020,4021.0,1.0,RTU-South,SCADA,0
4025,4026.0,1.0,RTU-North,SCADA,0
4025,4026.0,1.0,RTU-South,SCADA,0
4030,4031.0,1.0,PS-1,SCADA,0
4030,4031.0,1.0,PS-2,SCADA,0
4030,4031.0,1.0,PS-3,SCADA,0
4030,4031.0,1.0,RTU-North,SCADA,0
4030,4031.0,1.0,RTU-South,SCADA,0
4035,4036.0,1.0,RTU-North,SCADA,0
4035,4036.0,1.0,RTU-South,SCADA,0
4040,4041.0,1.0,PS-1,SCADA,0
4040,4041.0,1.0,PS-2,SCADA,0
4040,4041.0,1.0,PS-3,SCADA,0
4040,4041.0,1.0,RTU-North,SCADA,0
4040,4041.0,1.0,RTU-South,SCADA,0
4045,4046.0,1.0,RTU-North,SCADA,0
4045,4046.0,1.0,RTU-South,SCADA,0
4050,4051.0,1.0,PS-1,SCADA,0
4050,4051.0,1.0,PS-2,SCADA,0
4050,4051.0,1.0,PS-3,SCADA,0
4050,4051.0,1.0,RTU-North,SCADA,0
4050,4051.0,1.0,RTU-South,SCADA,0
4055,4056.0,1.0,RTU-North,SCADA,0
4055,4056.0,1.0,RTU-South,SCADA,0
4060,4061.0,1.0,PS-1,SCADA,0
4060,4061.0,1.0,PS-2,SCADA,0
4060,4061.0,1.0,PS-3,SCADA,0
4060,4061.0,1.0,RTU-North,SCADA,0
4060,4061.0,1.0,RTU-South,SCADA,0
4065,4066.0,1.0,RTU-North,SCADA,0
4065,4066.0,1.0,RTU-South,SCADA,0
4070,4071.0,1.0,PS-1,SCADA,0
4070,4071.0,1.0,PS-2,SCADA,0
4070,4071.0,1.0,PS-3,SCADA,0
4070,4071.0,1.0,RTU-North,SCADA,0
4070,4071.0,1.0,RTU-South,SCADA,0
4075,4076.0,1.0,RTU-North,SCADA,0
4075,4076.0,1.0,RTU-South,SCADA,0
4080,4081.0,1.0,HOME-1,MDMS-North,0
4080,4081.0,1.0,HOME-2,MDMS-North,0
4080,4081.0,1.0,HOME-3,MDMS-North,0
4080,4081.0,1.0,HOME-4,MDMS-North,0
4080,4081.0,1.0,HOME-5,MDMS-North,0
4080,4081.0,1.0,HOME-6,MDMS-South,0
4080,4081.0,1.0,HOME-7,MDMS-South,0
4080,4081.0,1.0,HOME-8,MDMS-South,0
4080,4081.0,1.0,HOME-9,MDMS-South,0
4080,4081.0,1.0,HOME-10,MDMS-South,0
4080,4081.0,1.0,PS-1,SCADA,0
4080,4081.0,1.0,PS-2,SCADA,0
4080,4081.0,1.0,PS-3,SCADA,0
4080,4081.0,1.0,RTU-North,SCADA,0
4080,4081.0,1.0,RTU-South,SCADA,0
4085,4086.0,1.0,RTU-North,SCADA,0
4085,4086.0,1.0,RTU-South,SCADA,0
4090,4091.0,1.0,PS-1,SCADA,0
4090,4091.0,1.0,PS-2,SCADA,0
4090,4091.0,1.0,PS-3,SCADA,0
4090,4091.0,1.0,RTU-North,SCADA,0
4090,4091.0,1.0,RTU-South,SCADA,0
4095,4096.0,1.0,RTU-North,SCADA,0
4095,4096.0,1.0,RTU-South,SCADA,0
4100,4101.0,1.0,PS-1,SCADA,0
4100,4101.0,1.0,PS-2,SCADA,0
4100,4101.0,1.0,PS-3,SCADA,0
4100,4101.0,1.0,RTU-North,SCADA,0
4100,4101.0,1.0,RTU-South,SCADA,0
4105,4106.0,1.0,RTU-North,SCADA,0
4105,4106.0,1.0,RTU-South,SCADA,0
4110,4111.0,1.0,PS-1,SCADA,0
4110,4111.0,1.0,PS-2,SCADA,0
4110,4111.0,1.0,PS-3,SCADA,0
4110,4111.0,1.0,RTU-North,SCADA,0
4110,4111.0,1.0,RTU-South,SCADA,0
4115,4116.0,1.0,RTU-North,SCADA,0
4115,4116.0,1.0,RTU-South,SCADA,0
4120,4121.0,1.0,PS-1,SCADA,0
4120,4121.0,1.0,PS-2,SCADA,0
4120,4121.0,1.0,PS-3,SCADA,0
4120,4121.0,1.0,RTU-North,SCADA,0
4120,4121.0,1.0,RTU-South,SCADA,0
4125,4126.0,1.0,RTU-North,SCADA,0
4125,4126.0,1.0,RTU-South,SCADA,0
4130,4131.0,1.0,PS-1,SCADA,0
4130,4131.0,1.0,PS-2,SCADA,0
4130,4131.0,1.0,PS-3,SCADA,0
4130,4131.0,1.0,RTU-North,SCADA,0
4130,4131.0,1.0,RTU-South,SCADA,0
4135,4136.0,1.0,RTU-North,SCADA,0
4135,4136.0,1.0,RTU-South,SCADA,0
4140,4141.0,1.0,HOME-1,MDMS-North,0
4140,4141.0,1.0,HOME-2,MDMS-North,0
4140,4141.0,1.0,HOME-3,MDMS-North,0
4140,4141.0,1.0,HOME-4,MDMS-North,0
4140,4141.0,1.0,HOME-5,MDMS-North,0
4140,4141.0,1.0,HOME-6,MDMS-South,0
4140,4141.0,1.0,HOME-7,MDMS-South,0
4140,4141.0,1.0,HOME-8,MDMS-South,0
4140,4141.0,1.0,HOME-9,MDMS-South,0
4140,4141.0,1.0,HOME-10,MDMS-South,0
4140,4141.0,1.0,PS-1,SCADA,0
4140,4141.0,1.0,PS-2,SCADA,0
4140,4141.0,1.0,PS-3,SCADA,0
4140,4141.0,1.0,RTU-North,SCADA,0
4140,4141.0,1.0,RTU-South,SCADA,0
4145,4146.0,1.0,RTU-North,SCADA,0
4145,4146.0,1.0,RTU-South,SCADA,0
4150,4151.0,1.0,PS-1,SCADA,0
4150,4151.0,1.0,PS-2,SCADA,0
4150,4151.0,1.0,PS-3,SCADA,0
4150,4151.0,1.0,RTU-North,SCADA,0
4150,4151.0,1.0,RTU-South,SCADA,0
4155,4156.0,1.0,RTU-North,SCADA,0
4155,4156.0,1.0,RTU-South,SCADA,0
4160,4161.0,1.0,PS-1,SCADA,0
4160,4161.0,1.0,PS-2,SCADA,0
4160,4161.0,1.0,PS-3,SCADA,0
4160,4161.0,1.0,RTU-North,SCADA,0
4160,4161.0,1.0,RTU-South,SCADA,0
4165,4166.0,1.0,RTU-North,SCADA,0
4165,4166.0,1.0,RTU-South,SCADA,0
4170,4171.0,1.0,PS-1,SCADA,0
4170,4171.0,1.0,PS-2,SCADA,0
4170,4171.0,1.0,PS-3,SCADA,0
4170,4171.0,1.0,RTU-North,SCADA,0
4170,4171.0,1.0,RTU-South,SCADA,0
4175,4176.0,1.0,RTU-North,SCADA,0
4175,4176.0,1.0,RTU-South,SCADA,0
4180,4181.0,1.0,PS-1,SCADA,0
4180,4181.0,1.0,PS-2,SCADA,0
4180,4181.0,1.0,PS-3,SCADA,0
4180,4181.0,1.0,RTU-North,SCADA,0
4180,4181.0,1.0,RTU-South,SCADA,0
4185,4186.0,1.0,RTU-North,SCADA,0
4185,4186.0,1.0,RTU-South,SCADA,0
4190,4191.0,1.0,PS-1,SCADA,0
4190,4191.0,1.0,PS-2,SCADA,0
4190,4191.0,1.0,PS-3,SCADA,0
4190,4191.0,1.0,RTU-North,SCADA,0
4190,4191.0,1.0,RTU-South,SCADA,0
4195,4196.0,1.0,RTU-North,SCADA,0
4195,4196.0,1.0,RTU-South,SCADA,0
4200,4201.0,1.0,HOME-1,MDMS-North,0
4200,4201.0,1.0,HOME-2,MDMS-North,0
4200,4201.0,1.0,HOME-3,MDMS-North,0
4200,4201.0,1.0,HOME-4,MDMS-North,0
4200,4201.0,1.0,HOME-5,MDMS-North,0
4200,4201.0,1.0,HOME-6,MDMS-South,0
4200,4201.0,1.0,HOME-7,MDMS-South,0
4200,4201.0,1.0,HOME-8,MDMS-South,0
4200,4201.0,1.0,HOME-9,MDMS-South,0
4200,4201.0,1.0,HOME-10,MDMS-South,0
4200,4201.0,1.0,PS-1,SCADA,0
4200,4201.0,1.0,PS-2,SCADA,0
4200,4201.0,1.0,PS-3,SCADA,0
4200,4201.0,1.0,RTU-North,SCADA,0
4200,4201.0,1.0,RTU-South,SCADA,0
4205,4206.0,1.0,RTU-North,SCADA,0
4205,4206.0,1.0,RTU-South,SCADA,0
4210,4211.0,1.0,PS-1,SCADA,0
4210,4211.0,1.0,PS-2,SCADA,0
4210,4211.0,1.0,PS-3,SCADA,0
4210,4211.0,1.0,RTU-North,SCADA,0
4210,4211.0,1.0,RTU-South,SCADA,0
4215,4216.0,1.0,RTU-North,SCADA,0
4215,4216.0,1.0,RTU-South,SCADA,0
4220,4221.0,1.0,PS-1,SCADA,0
4220,4221.0,1.0,PS-2,SCADA,0
4220,4221.0,1.0,PS-3,SCADA,0
4220,4221.0,1.0,RTU-North,SCADA,0
4220,4221.0,1.0,RTU-South,SCADA,0
4225,4226.0,1.0,RTU-North,SCADA,0
4225,4226.0,1.0,RTU-South,SCADA,0
4230,4231.0,1.0,PS-1,SCADA,0
4230,4231.0,1.0,PS-2,SCADA,0
4230,4231.0,1.0,PS-3,SCADA,0
4230,4231.0,1.0,RTU-North,SCADA,0
4230,4231.0,1.0,RTU-South,SCADA,0
4235,4236.0,1.0,RTU-North,SCADA,0
4235,4236.0,1.0,RTU-South,SCADA,0
4240,4241.0,1.0,PS-1,SCADA,0
4240,4241.0,1.0,PS-2,SCADA,0
4240,4241.0,1.0,PS-3,SCADA,0
4240,4241.0,1.0,RTU-North,SCADA,0
4240,4241.0,1.0,RTU-South,SCADA,0
4245,4246.0,1.0,RTU-North,SCADA,0
4245,4246.0,1.0,RTU-South,SCADA,0
4250,4251.0,1.0,PS-1,SCADA,0
4250,4251.0,1.0,PS-2,SCADA,0
4250,4251.0,1.0,PS-3,SCADA,0
4250,4251.0,1.0,RTU-North,SCADA,0
4250,4251.0,1.0,RTU-South,SCADA,0
4255,4256.0,1.0,RTU-North,SCADA,0
4255,4256.0,1.0,RTU-South,SCADA,0
4260,4261.0,1.0,HOME-1,MDMS-North,0
4260,4261.0,1.0,HOME-2,MDMS-North,0
4260,4261.0,1.0,HOME-3,MDMS-North,0
4260,4261.0,1.0,HOME-4,MDMS-North,0
4260,4261.0,1.0,HOME-5,MDMS-North,0
4260,4261.0,1.0,HOME-6,MDMS-South,0
4260,4261.0,1.0,HOME-7,MDMS-South,0
4260,4261.0,1.0,HOME-8,MDMS-South,0
4260,4261.0,1.0,HOME-9,MDMS-South,0
4260,4261.0,1.0,HOME-10,MDMS-South,0
4260,4261.0,1.0,PS-1,SCADA,0
4260,4261.0,1.0,PS-2,SCADA,0
4260,4261.0,1.0,PS-3,SCADA,0
4260,4261.0,1.0,RTU-North,SCADA,0
4260,4261.0,1.0,RTU-South,SCADA,0
4265,4266.0,1.0,RTU-North,SCADA,0
4265,4266.0,1.0,RTU-South,SCADA,0
4270,4271.0,1.0,PS-1,SCADA,0
4270,4271.0,1.0,PS-2,SCADA,0
4270,4271.0,1.0,PS-3,SCADA,0
4270,4271.0,1.0,RTU-North,SCADA,0
4270,4271.0,1.0,RTU-South,SCADA,0
4275,4276.0,1.0,RTU-North,SCADA,0
4275,4276.0,1.0,RTU-South,SCADA,0
4280,4281.0,1.0,PS-1,SCADA,0
4280,4281.0,1.0,PS-2,SCADA,0
4280,4281.0,1.0,PS-3,SCADA,0
4280,4281.0,1.0,RTU-North,SCADA,0
4280,4281.0,1.0,RTU-South,SCADA,0
4285,4286.0,1.0,RTU-North,SCADA,0
4285,4286.0,1.0,RTU-South,SCADA,0
4290,4291.0,1.0,PS-1,SCADA,0
4290,4291.0,1.0,PS-2,SCADA,0
4290,4291.0,1.0,PS-3,SCADA,0
4290,4291.0,1.0,RTU-North,SCADA,0
4290,4291.0,1.0,RTU-South,SCADA,0
4295,4296.0,1.0,RTU-North,SCADA,0
4295,4296.0,1.0,RTU-South,SCADA,0
4300,4301.0,1.0,PS-1,SCADA,0
4300,4301.0,1.0,PS-2,SCADA,0
4300,4301.0,1.0,PS-3,SCADA,0
4300,4301.0,1.0,RTU-North,SCADA,0
4300,4301.0,1.0,RTU-South,SCADA,0
4305,4306.0,1.0,RTU-North,SCADA,0
4305,4306.0,1.0,RTU-South,SCADA,0
4310,4311.0,1.0,PS-1,SCADA,0
4310,4311.0,1.0,PS-2,SCADA,0
4310,4311.0,1.0,PS-3,SCADA,0
4310,4311.0,1.0,RTU-North,SCADA,0
4310,4311.0,1.0,RTU-South,SCADA,0
4315,4316.0,1.0,RTU-North,SCADA,0
4315,4316.0,1.0,RTU-South,SCADA,0
4320,4321.0,1.0,HOME-1,MDMS-North,0
4320,4321.0,1.0,HOME-2,MDMS-North,0
4320,4321.0,1.0,HOME-3,MDMS-North,0
4320,4321.0,1.0,HOME-4,MDMS-North,0
4320,4321.0,1.0,HOME-5,MDMS-North,0
4320,4321.0,1.0,HOME-6,MDMS-South,0
4320,4321.0,1.0,HOME-7,MDMS-South,0
4320,4321.0,1.0,HOME-8,MDMS-South,0
4320,4321.0,1.0,HOME-9,MDMS-South,0
4320,4321.0,1.0,HOME-10,MDMS-South,0
4320,4321.0,1.0,PS-1,SCADA,0
4320,4321.0,1.0,PS-2,SCADA,0
4320,4321.0,1.0,PS-3,SCADA,0
4320,4321.0,1.0,RTU-North,SCADA,0
4320,4321.0,1.0,RTU-South,SCADA,0
4325,4326.0,1.0,RTU-North,SCADA,0
4325,4326.0,1.0,RTU-South,SCADA,0
4330,4331.0,1.0,PS-1,SCADA,0
4330,4331.0,1.0,PS-2,SCADA,0
4330,4331.0,1.0,PS-3,SCADA,0
4330,4331.0,1.0,RTU-North,SCADA,0
4330,4331.0,1.0,RTU-South,SCADA,0
4335,4336.0,1.0,RTU-North,SCADA,0
4335,4336.0,1.0,RTU-South,SCADA,0
4340,4341.0,1.0,PS-1,SCADA,0
4340,4341.0,1.0,PS-2,SCADA,0
4340,4341.0,1.0,PS-3,SCADA,0
4340,4341.0,1.0,RTU-North,SCADA,0
4340,4341.0,1.0,RTU-South,SCADA,0
4345,4346.0,1.0,RTU-North,SCADA,0
4345,4346.0,1.0,RTU-South,SCADA,0
4350,4351.0,1.0,PS-1,SCADA,0
4350,4351.0,1.0,PS-2,SCADA,0
4350,4351.0,1.0,PS-3,SCADA,0
4350,4351.0,1.0,RTU-North,SCADA,0
4350,4351.0,1.0,RTU-South,SCADA,0
4355,4356.0,1.0,RTU-North,SCADA,0
4355,4356.0,1.0,RTU-South,SCADA,0
4360,4361.0,1.0,PS-1,SCADA,0
4360,4361.0,1.0,PS-2,SCADA,0
4360,4361.0,1.0,PS-3,SCADA,0
4360,4361.0,1.0,RTU-North,SCADA,0
4360,4361.0,1.0,RTU-South,SCADA,0
4365,4366.0,1.0,RTU-North,SCADA,0
4365,4366.0,1.0,RTU-South,SCADA,0
4370,4371.0,1.0,PS-1,SCADA,0
4370,4371.0,1.0,PS-2,SCADA,0
4370,4371.0,1.0,PS-3,SCADA,0
4370,4371.0,1.0,RTU-North,SCADA,0
4370,4371.0,1.0,RTU-South,SCADA,0
4375,4376.0,1.0,RTU-North,SCADA,0
4375,4376.0,1.0,RTU-South,SCADA,0
4380,4381.0,1.0,HOME-1,MDMS-North,0
4380,4381.0,1.0,HOME-2,MDMS-North,0
4380,4381.0,1.0,HOME-3,MDMS-North,0
4380,4381.0,1.0,HOME-4,MDMS-North,0
4380,4381.0,1.0,HOME-5,MDMS-North,0
4380,4381.0,1.0,HOME-6,MDMS-South,0
4380,4381.0,1.0,HOME-7,MDMS-South,0
4380,4381.0,1.0,HOME-8,MDMS-South,0
4380,4381.0,1.0,HOME-9,MDMS-South,0
4380,4381.0,1.0,HOME-10,MDMS-South,0
4380,4381.0,1.0,PS-1,SCADA,0
4380,4381.0,1.0,PS-2,SCADA,0
4380,4381.0,1.0,PS-3,SCADA,0
4380,4381.0,1.0,RTU-North,SCADA,0
4380,4381.0,1.0,RTU-South,SCADA,0
4385,4386.0,1.0,RTU-North,SCADA,0
4385,4386.0,1.0,RTU-South,SCADA,0
4390,4391.0,1.0,PS-1,SCADA,0
4390,4391.0,1.0,PS-2,SCADA,0
4390,4391.0,1.0,PS-3,SCADA,0
4390,4391.0,1.0,RTU-North,SCADA,0
4390,4391.0,1.0,RTU-South,SCADA,0
4395,4396.0,1.0,RTU-North,SCADA,0
4395,4396.0,1.0,RTU-South,SCADA,0
4400,4401.0,1.0,PS-1,SCADA,0
4400,4401.0,1.0,PS-2,SCADA,0
4400,4401.0,1.0,PS-3,SCADA,0
4400,4401.0,1.0,RTU-North,SCADA,0
4400,4401.0,1.0,RTU-South,SCADA,0
4405,4406.0,1.0,RTU-North,SCADA,0
4405,4406.0,1.0,RTU-South,SCADA,0
4410,4411.0,1.0,PS-1,SCADA,0
4410,4411.0,1.0,PS-2,SCADA,0
4410,4411.0,1.0,PS-3,SCADA,0
